"reviewId","content","score","lowercased","cleaned","word_count","slang_handled","stopword_removed","stemmed","tokenized"
"e85704f2-7146-44ab-93a7-48ec059aabb5","Grab sekarang, promonya jarang harganya tambah mahal. Dulu jadi andalan sekarang jadi beban.","1.0","grab sekarang, promonya jarang harganya tambah mahal. dulu jadi andalan sekarang jadi beban.","grab sekarang  promonya jarang harganya tambah mahal  dulu jadi andalan sekarang jadi beban","['grab', 'sekarang', 'promonya', 'jarang', 'harganya', 'tambah', 'mahal', 'dulu', 'jadi', 'andalan', 'sekarang', 'jadi', 'beban']","grab sekarang promonya jarang harganya tambah mahal dulu jadi andalan sekarang jadi beban","grab promonya jarang harganya mahal andalan beban","grab promonya jarang harga mahal andal beban","['grab', 'promonya', 'jarang', 'harga', 'mahal', 'andal', 'beban']"
"62509514-88ff-4c62-8493-681b965d9593","Sekarang untuk pantau perjalanan driver kurang update gk kayak dulu","1.0","sekarang untuk pantau perjalanan driver kurang update gk kayak dulu","sekarang untuk pantau perjalanan driver kurang update gk kayak dulu","['sekarang', 'untuk', 'pantau', 'perjalanan', 'driver', 'kurang', 'update', 'gk', 'kayak', 'dulu']","sekarang untuk pantau perjalanan driver kurang update enggak kayak dulu","pantau perjalanan driver update kayak","pantau jalan driver update kayak","['pantau', 'jalan', 'driver', 'update', 'kayak']"
"5ff08a22-6340-4d94-866b-37a1771e1f10","Tolong diperbaiki lagi map nya sering terjadi error","1.0","tolong diperbaiki lagi map nya sering terjadi error","tolong diperbaiki lagi map nya sering terjadi error","['tolong', 'diperbaiki', 'lagi', 'map', 'nya', 'sering', 'terjadi', 'error']","tolong diperbaiki lagi map nya sering terjadi error","tolong diperbaiki map error","tolong baik map error","['tolong', 'baik', 'map', 'error']"
"587c1317-88ac-4dd2-9e1f-51db4f229550","Ada apa dengan aplikasi ini,,,,seratus kali diupdate bolak balikengapdate","1.0","ada apa dengan aplikasi ini,,,,seratus kali diupdate bolak balikengapdate","ada apa dengan aplikasi ini    seratus kali diupdate bolak balikengapdate","['ada', 'apa', 'dengan', 'aplikasi', 'ini', 'seratus', 'kali', 'diupdate', 'bolak', 'balikengapdate']","ada apa dengan aplikasi ini seratus kali diupdate bolak balikengapdate","aplikasi seratus diupdate bolak balikengapdate","aplikasi ratus diupdate bolak balikengapdate","['aplikasi', 'ratus', 'diupdate', 'bolak', 'balikengapdate']"
"8dba7f4c-d5bd-4cfa-9dee-f3f8599e7a01","Sangat tidak nyaman karna promo di sk 3x sehari, sedangkan saya order makanan belum nemu driver sampai ad pesan maav drivet sedang sibuk order 3x tetap gx nemu driver, pas mau order lagi sudah mencapai limit pemakaian kode, sedangkan saya pkai aja belum, dari pihak grab gmna si? Driver yg gx ad ambil"" kok promo nya gx biday dipkai, benar"" aplikasi aneh tidak ad kenyamanan buat pelanggan kalau seperti ini, mungkin komentar saya tidak anda respon tapi asal kamu tau klau bgni bnyak yg lari dri grab.","1.0","sangat tidak nyaman karna promo di sk 3x sehari, sedangkan saya order makanan belum nemu driver sampai ad pesan maav drivet sedang sibuk order 3x tetap gx nemu driver, pas mau order lagi sudah mencapai limit pemakaian kode, sedangkan saya pkai aja belum, dari pihak grab gmna si? driver yg gx ad ambil"" kok promo nya gx biday dipkai, benar"" aplikasi aneh tidak ad kenyamanan buat pelanggan kalau seperti ini, mungkin komentar saya tidak anda respon tapi asal kamu tau klau bgni bnyak yg lari dri grab.","sangat tidak nyaman karna promo di sk  x sehari  sedangkan saya order makanan belum nemu driver sampai ad pesan maav drivet sedang sibuk order  x tetap gx nemu driver  pas mau order lagi sudah mencapai limit pemakaian kode  sedangkan saya pkai aja belum  dari pihak grab gmna si  driver yg gx ad ambil  kok promo nya gx biday dipkai  benar  aplikasi aneh tidak ad kenyamanan buat pelanggan kalau seperti ini  mungkin komentar saya tidak anda respon tapi asal kamu tau klau bgni bnyak yg lari dri grab","['sangat', 'tidak', 'nyaman', 'karna', 'promo', 'di', 'sk', 'x', 'sehari', 'sedangkan', 'saya', 'order', 'makanan', 'belum', 'nemu', 'driver', 'sampai', 'ad', 'pesan', 'maav', 'drivet', 'sedang', 'sibuk', 'order', 'x', 'tetap', 'gx', 'nemu', 'driver', 'pas', 'mau', 'order', 'lagi', 'sudah', 'mencapai', 'limit', 'pemakaian', 'kode', 'sedangkan', 'saya', 'pkai', 'aja', 'belum', 'dari', 'pihak', 'grab', 'gmna', 'si', 'driver', 'yg', 'gx', 'ad', 'ambil', 'kok', 'promo', 'nya', 'gx', 'biday', 'dipkai', 'benar', 'aplikasi', 'aneh', 'tidak', 'ad', 'kenyamanan', 'buat', 'pelanggan', 'kalau', 'seperti', 'ini', 'mungkin', 'komentar', 'saya', 'tidak', 'anda', 'respon', 'tapi', 'asal', 'kamu', 'tau', 'klau', 'bgni', 'bnyak', 'yg', 'lari', 'dri', 'grab']","sangat tidak nyaman karena promo di suka kali sehari sedangkan saya order makanan belum nemu driver sampai ada pesan maav drivet sedang sibuk order kali tetap enggak nemu driver pas mau order lagi sudah mencapai limit pemakaian kode sedangkan saya pakai saja belum dari pihak grab bagaimana sih driver yang enggak ada ambil kok promo nya enggak biday dipkai benar aplikasi aneh tidak ada kenyamanan buat pelanggan kalau seperti ini mungkin komentar saya tidak anda respon tapi asal kamu tau kalau begini banyak yang lari dari grab","nyaman promo suka sehari order makanan nemu driver pesan maav drivet sibuk order nemu driver pas order mencapai limit pemakaian kode pakai grab sih driver ambil promo biday dipkai aplikasi aneh kenyamanan pelanggan komentar respon tau lari grab","nyaman promo suka hari order makan nemu driver pesan maav drivet sibuk order nemu driver pas order capai limit pakai kode pakai grab sih driver ambil promo biday dipkai aplikasi aneh nyaman langgan komentar respon tau lari grab","['nyaman', 'promo', 'suka', 'hari', 'order', 'makan', 'nemu', 'driver', 'pesan', 'maav', 'drivet', 'sibuk', 'order', 'nemu', 'driver', 'pas', 'order', 'capai', 'limit', 'pakai', 'kode', 'pakai', 'grab', 'sih', 'driver', 'ambil', 'promo', 'biday', 'dipkai', 'aplikasi', 'aneh', 'nyaman', 'langgan', 'komentar', 'respon', 'tau', 'lari', 'grab']"
"c3625601-784a-4f67-a03a-63df35adac88","GRAB semakin ANEH...!!! Akun saya mendadak dibekukan, tanpa sebab jelas. Pembekuan tsb terjadi ketika saya berganti ponsel dan mengunduh aplikasi Grab sekaligus mengaktifkan akun Grab saya di ponsel yang saya pakai saat ini. Lalu saya ajukan proses Bantuan dan menerima sms balasan dari Grab yg pada intinya berisi pemberitahuan, akun Grab saya tetap dibekukan. ANEH... RIBET... selamat tinggal GRAB....","1.0","grab semakin aneh...!!! akun saya mendadak dibekukan, tanpa sebab jelas. pembekuan tsb terjadi ketika saya berganti ponsel dan mengunduh aplikasi grab sekaligus mengaktifkan akun grab saya di ponsel yang saya pakai saat ini. lalu saya ajukan proses bantuan dan menerima sms balasan dari grab yg pada intinya berisi pemberitahuan, akun grab saya tetap dibekukan. aneh... ribet... selamat tinggal grab....","grab semakin aneh       akun saya mendadak dibekukan  tanpa sebab jelas  pembekuan tsb terjadi ketika saya berganti ponsel dan mengunduh aplikasi grab sekaligus mengaktifkan akun grab saya di ponsel yang saya pakai saat ini  lalu saya ajukan proses bantuan dan menerima sms balasan dari grab yg pada intinya berisi pemberitahuan  akun grab saya tetap dibekukan  aneh    ribet    selamat tinggal grab","['grab', 'semakin', 'aneh', 'akun', 'saya', 'mendadak', 'dibekukan', 'tanpa', 'sebab', 'jelas', 'pembekuan', 'tsb', 'terjadi', 'ketika', 'saya', 'berganti', 'ponsel', 'dan', 'mengunduh', 'aplikasi', 'grab', 'sekaligus', 'mengaktifkan', 'akun', 'grab', 'saya', 'di', 'ponsel', 'yang', 'saya', 'pakai', 'saat', 'ini', 'lalu', 'saya', 'ajukan', 'proses', 'bantuan', 'dan', 'menerima', 'sms', 'balasan', 'dari', 'grab', 'yg', 'pada', 'intinya', 'berisi', 'pemberitahuan', 'akun', 'grab', 'saya', 'tetap', 'dibekukan', 'aneh', 'ribet', 'selamat', 'tinggal', 'grab']","grab semakin aneh akun saya mendadak dibekukan tanpa sebab jelas pembekuan tersebut terjadi ketika saya berganti ponsel dan mengunduh aplikasi grab sekaligus mengaktifkan akun grab saya di ponsel yang saya pakai saat ini lalu saya ajukan proses bantuan dan menerima sms balasan dari grab yang pada intinya berisi pemberitahuan akun grab saya tetap dibekukan aneh ribet selamat tinggal grab","grab aneh akun mendadak dibekukan pembekuan berganti ponsel mengunduh aplikasi grab mengaktifkan akun grab ponsel pakai ajukan proses bantuan menerima sms balasan grab intinya berisi pemberitahuan akun grab dibekukan aneh ribet selamat tinggal grab","grab aneh akun dadak beku beku ganti ponsel unduh aplikasi grab aktif akun grab ponsel pakai aju proses bantu terima sms balas grab inti isi pemberitahuan akun grab beku aneh ribet selamat tinggal grab","['grab', 'aneh', 'akun', 'dadak', 'beku', 'beku', 'ganti', 'ponsel', 'unduh', 'aplikasi', 'grab', 'aktif', 'akun', 'grab', 'ponsel', 'pakai', 'aju', 'proses', 'bantu', 'terima', 'sms', 'balas', 'grab', 'inti', 'isi', 'pemberitahuan', 'akun', 'grab', 'beku', 'aneh', 'ribet', 'selamat', 'tinggal', 'grab']"
"66a1d04d-0a22-4c14-95da-a509f2a7cb0a","Kok susah bngt ya msk d aplikasi Grab??...","1.0","kok susah bngt ya msk d aplikasi grab??...","kok susah bngt ya msk d aplikasi grab","['kok', 'susah', 'bngt', 'ya', 'msk', 'd', 'aplikasi', 'grab']","kok susah banget ya masuk di aplikasi grab","susah banget aplikasi grab","susah banget aplikasi grab","['susah', 'banget', 'aplikasi', 'grab']"
"7e645077-8b63-47e4-b04d-b78025965cf6","tiap hari pakai Grabfood dan hampir tiap hari isi ulang Ovo tapi sekarang pelit promo gak kayak awal2....kecewa","1.0","tiap hari pakai grabfood dan hampir tiap hari isi ulang ovo tapi sekarang pelit promo gak kayak awal2....kecewa","tiap hari pakai grabfood dan hampir tiap hari isi ulang ovo tapi sekarang pelit promo gak kayak awal     kecewa","['tiap', 'hari', 'pakai', 'grabfood', 'dan', 'hampir', 'tiap', 'hari', 'isi', 'ulang', 'ovo', 'tapi', 'sekarang', 'pelit', 'promo', 'gak', 'kayak', 'awal', 'kecewa']","tiap hari pakai grabfood dan hampir tiap hari isi ulang ovo tapi sekarang pelit promo enggak kayak awal kecewa","pakai grabfood isi ulang ovo pelit promo kayak kecewa","pakai grabfood isi ulang ovo pelit promo kayak kecewa","['pakai', 'grabfood', 'isi', 'ulang', 'ovo', 'pelit', 'promo', 'kayak', 'kecewa']"
"25e99717-c2d4-4f9e-84b5-f2178b89fe89","Orderan jauh d cocol giliran orderan deket kaga ada yg mau drevernya sekarang pilih2","1.0","orderan jauh d cocol giliran orderan deket kaga ada yg mau drevernya sekarang pilih2","orderan jauh d cocol giliran orderan deket kaga ada yg mau drevernya sekarang pilih","['orderan', 'jauh', 'd', 'cocol', 'giliran', 'orderan', 'deket', 'kaga', 'ada', 'yg', 'mau', 'drevernya', 'sekarang', 'pilih']","orderan jauh di cocol giliran orderan dekat kagak ada yang mau drevernya sekarang pilih","orderan cocol giliran orderan kagak drevernya pilih","order cocol gilir order kagak drevernya pilih","['order', 'cocol', 'gilir', 'order', 'kagak', 'drevernya', 'pilih']"
"7b4e1ab7-7f3a-4cda-817c-05456063935a","Rute perjalanannya malah dirubah jauh gatau updatenya gatau nyari untung. Biasa dari rumah (katulampa) ke pasar ciawi 10 malah berubah jdi 2.5x lipatnya. Kacau ente bos","1.0","rute perjalanannya malah dirubah jauh gatau updatenya gatau nyari untung. biasa dari rumah (katulampa) ke pasar ciawi 10 malah berubah jdi 2.5x lipatnya. kacau ente bos","rute perjalanannya malah dirubah jauh gatau updatenya gatau nyari untung  biasa dari rumah  katulampa  ke pasar ciawi    malah berubah jdi    x lipatnya  kacau ente bos","['rute', 'perjalanannya', 'malah', 'dirubah', 'jauh', 'gatau', 'updatenya', 'gatau', 'nyari', 'untung', 'biasa', 'dari', 'rumah', 'katulampa', 'ke', 'pasar', 'ciawi', 'malah', 'berubah', 'jdi', 'x', 'lipatnya', 'kacau', 'ente', 'bos']","rute perjalanannya malah dirubah jauh enggak tau updatenya enggak tau mencari untung biasa dari rumah katulampa ke pasar ciawi malah berubah jadi kali lipatnya kacau ente bos","rute perjalanannya dirubah tau updatenya tau mencari untung rumah katulampa pasar ciawi berubah lipatnya kacau ente bos","rute jalan rubah tau updatenya tau cari untung rumah katulampa pasar ciawi ubah lipat kacau ente bos","['rute', 'jalan', 'rubah', 'tau', 'updatenya', 'tau', 'cari', 'untung', 'rumah', 'katulampa', 'pasar', 'ciawi', 'ubah', 'lipat', 'kacau', 'ente', 'bos']"
"9f113f72-dab0-424f-a1b4-2adee1cb703c","Sekarang kalau batalkan harus tlfn call center sangat menyusahkan pelanggan !","1.0","sekarang kalau batalkan harus tlfn call center sangat menyusahkan pelanggan !","sekarang kalau batalkan harus tlfn call center sangat menyusahkan pelanggan","['sekarang', 'kalau', 'batalkan', 'harus', 'tlfn', 'call', 'center', 'sangat', 'menyusahkan', 'pelanggan']","sekarang kalau batalkan harus tlfn call center sangat menyusahkan pelanggan","batalkan tlfn call center menyusahkan pelanggan","batal tlfn call center susah langgan","['batal', 'tlfn', 'call', 'center', 'susah', 'langgan']"
"0bd636c4-e905-46e5-abc3-461166a2f654","Akun udh gold malah di suspend lucu sekali kalian ga mau rugi?promo hangus semua ovo gw nyangkut di dalam malah di suspend parah!!!","1.0","akun udh gold malah di suspend lucu sekali kalian ga mau rugi?promo hangus semua ovo gw nyangkut di dalam malah di suspend parah!!!","akun udh gold malah di suspend lucu sekali kalian ga mau rugi promo hangus semua ovo gw nyangkut di dalam malah di suspend parah","['akun', 'udh', 'gold', 'malah', 'di', 'suspend', 'lucu', 'sekali', 'kalian', 'ga', 'mau', 'rugi', 'promo', 'hangus', 'semua', 'ovo', 'gw', 'nyangkut', 'di', 'dalam', 'malah', 'di', 'suspend', 'parah']","akun sudah gold malah di suspend lucu sekali kalian enggak mau rugi promo hangus semua ovo gue nyangkut di dalam malah di suspend parah","akun gold suspend lucu rugi promo hangus ovo gue nyangkut suspend parah","akun gold suspend lucu rugi promo hangus ovo gue nyangkut suspend parah","['akun', 'gold', 'suspend', 'lucu', 'rugi', 'promo', 'hangus', 'ovo', 'gue', 'nyangkut', 'suspend', 'parah']"
"2f2df6c5-3a6f-4d9f-9e80-a3593bde9183","Aplikasi taik.... Udah mahal, udah isi saldo ovo, tpi gx bisa d gunakan","1.0","aplikasi taik.... udah mahal, udah isi saldo ovo, tpi gx bisa d gunakan","aplikasi taik     udah mahal  udah isi saldo ovo  tpi gx bisa d gunakan","['aplikasi', 'taik', 'udah', 'mahal', 'udah', 'isi', 'saldo', 'ovo', 'tpi', 'gx', 'bisa', 'd', 'gunakan']","aplikasi tahi sudah mahal sudah isi saldo ovo tapi enggak bisa di gunakan","aplikasi tahi mahal isi saldo ovo","aplikasi tahi mahal isi saldo ovo","['aplikasi', 'tahi', 'mahal', 'isi', 'saldo', 'ovo']"
"8c106884-7e68-4b12-a4a3-4cf22bc988f3","anjir gw ga dikasi promo grab food","1.0","anjir gw ga dikasi promo grab food","anjir gw ga dikasi promo grab food","['anjir', 'gw', 'ga', 'dikasi', 'promo', 'grab', 'food']","anjir gue enggak dikasi promo grab food","anjir gue dikasi promo grab food","anjir gue kasi promo grab food","['anjir', 'gue', 'kasi', 'promo', 'grab', 'food']"
"19d1f4ae-6cfc-4785-8440-478b6da1ff27","Duh knpa skarng grab susah masuk nya ,da di ferivikasi dngn apaja ttp nggk bs mals","1.0","duh knpa skarng grab susah masuk nya ,da di ferivikasi dngn apaja ttp nggk bs mals","duh knpa skarng grab susah masuk nya  da di ferivikasi dngn apaja ttp nggk bs mals","['duh', 'knpa', 'skarng', 'grab', 'susah', 'masuk', 'nya', 'da', 'di', 'ferivikasi', 'dngn', 'apaja', 'ttp', 'nggk', 'bs', 'mals']","duh kenapa skarng grab susah masuk nya dah di ferivikasi dngn apaja tetap enggak bisa mals","duh skarng grab susah dah ferivikasi dngn apaja mals","duh skarng grab susah dah ferivikasi dngn apaja mals","['duh', 'skarng', 'grab', 'susah', 'dah', 'ferivikasi', 'dngn', 'apaja', 'mals']"
"45c2b574-c7ed-4b80-a2b1-ef320749a661","Harga Makanan koq jadi mahal belum lagi biaya antar!🤕🤕🤕","1.0","harga makanan koq jadi mahal belum lagi biaya antar!🤕🤕🤕","harga makanan koq jadi mahal belum lagi biaya antar","['harga', 'makanan', 'koq', 'jadi', 'mahal', 'belum', 'lagi', 'biaya', 'antar']","harga makanan kok jadi mahal belum lagi biaya antar","harga makanan mahal biaya","harga makan mahal biaya","['harga', 'makan', 'mahal', 'biaya']"
"73d0db24-6ba3-458e-a49c-6e73d6f3c5b8","Habis update malah jadi sering error gak bisa buka aplikasi","1.0","habis update malah jadi sering error gak bisa buka aplikasi","habis update malah jadi sering error gak bisa buka aplikasi","['habis', 'update', 'malah', 'jadi', 'sering', 'error', 'gak', 'bisa', 'buka', 'aplikasi']","habis update malah jadi sering error enggak bisa buka aplikasi","habis update error buka aplikasi","habis update error buka aplikasi","['habis', 'update', 'error', 'buka', 'aplikasi']"
"082996fd-60dc-415f-9aab-092494b1a31b","Semakin lama semakin mahal, biasanya dri st pasar minggu ke kampus paling mahal cuma 10k sekarang 21k","1.0","semakin lama semakin mahal, biasanya dri st pasar minggu ke kampus paling mahal cuma 10k sekarang 21k","semakin lama semakin mahal  biasanya dri st pasar minggu ke kampus paling mahal cuma   k sekarang   k","['semakin', 'lama', 'semakin', 'mahal', 'biasanya', 'dri', 'st', 'pasar', 'minggu', 'ke', 'kampus', 'paling', 'mahal', 'cuma', 'k', 'sekarang', 'k']","semakin lama semakin mahal biasanya dari st pasar minggu ke kampus paling mahal cuma ke sekarang ke","mahal st pasar minggu kampus mahal","mahal st pasar minggu kampus mahal","['mahal', 'st', 'pasar', 'minggu', 'kampus', 'mahal']"
"d6924606-eb18-4854-b2c2-f0361bafbde5","lagi buru2 malah di suruh update, sialan","1.0","lagi buru2 malah di suruh update, sialan","lagi buru  malah di suruh update  sialan","['lagi', 'buru', 'malah', 'di', 'suruh', 'update', 'sialan']","lagi buru malah di suruh update sialan","buru suruh update sialan","buru suruh update sial","['buru', 'suruh', 'update', 'sial']"
"ea81d604-236b-412c-9ad6-dcfb3e0c8e1c","Jalurnya diputer puter jadi lebih mahal harga nya..pdhl jalur normal deket banget..ni malah muter muter kaya mau piknik","1.0","jalurnya diputer puter jadi lebih mahal harga nya..pdhl jalur normal deket banget..ni malah muter muter kaya mau piknik","jalurnya diputer puter jadi lebih mahal harga nya  pdhl jalur normal deket banget  ni malah muter muter kaya mau piknik","['jalurnya', 'diputer', 'puter', 'jadi', 'lebih', 'mahal', 'harga', 'nya', 'pdhl', 'jalur', 'normal', 'deket', 'banget', 'ni', 'malah', 'muter', 'muter', 'kaya', 'mau', 'piknik']","jalurnya diputer puter jadi lebih mahal harga nya padahal jalur normal dekat banget nih malah muter muter kayak mau piknik","jalurnya diputer puter mahal harga jalur normal banget nih muter muter kayak piknik","jalur puter puter mahal harga jalur normal banget nih muter muter kayak piknik","['jalur', 'puter', 'puter', 'mahal', 'harga', 'jalur', 'normal', 'banget', 'nih', 'muter', 'muter', 'kayak', 'piknik']"
"254b98a1-a3a2-4286-9970-86f54ac4c60a","Saya mau komplin dong. Kan saya baru top up, tapi saya gak bisa pakai ovo sekarang. Gak tau kenapaa. Tolong dong dibantu","1.0","saya mau komplin dong. kan saya baru top up, tapi saya gak bisa pakai ovo sekarang. gak tau kenapaa. tolong dong dibantu","saya mau komplin dong  kan saya baru top up  tapi saya gak bisa pakai ovo sekarang  gak tau kenapaa  tolong dong dibantu","['saya', 'mau', 'komplin', 'dong', 'kan', 'saya', 'baru', 'top', 'up', 'tapi', 'saya', 'gak', 'bisa', 'pakai', 'ovo', 'sekarang', 'gak', 'tau', 'kenapaa', 'tolong', 'dong', 'dibantu']","saya mau komplin dong kan saya baru top up tapi saya enggak bisa pakai ovo sekarang enggak tau kenapa tolong dong dibantu","komplin top up pakai ovo tau tolong dibantu","komplin top up pakai ovo tau tolong bantu","['komplin', 'top', 'up', 'pakai', 'ovo', 'tau', 'tolong', 'bantu']"
"b05a11e3-b546-4323-95ce-9a657e36278f","Update saat yg tidak mengenakkan saat saya ingin berangkat kerja","1.0","update saat yg tidak mengenakkan saat saya ingin berangkat kerja","update saat yg tidak mengenakkan saat saya ingin berangkat kerja","['update', 'saat', 'yg', 'tidak', 'mengenakkan', 'saat', 'saya', 'ingin', 'berangkat', 'kerja']","update saat yang tidak mengenakkan saat saya ingin berangkat kerja","update mengenakkan berangkat","update enak berangkat","['update', 'enak', 'berangkat']"
"979fee2a-bc26-4eb3-a5aa-d4ddf0153654","Yaman dan sungguh meyakin kan sampai dlm perjalan yg kita tuju","1.0","yaman dan sungguh meyakin kan sampai dlm perjalan yg kita tuju","yaman dan sungguh meyakin kan sampai dlm perjalan yg kita tuju","['yaman', 'dan', 'sungguh', 'meyakin', 'kan', 'sampai', 'dlm', 'perjalan', 'yg', 'kita', 'tuju']","yaman dan sungguh meyakin kan sampai dalam perjalan yang kita tuju","yaman sungguh meyakin perjalan","yaman sungguh yakin jalan","['yaman', 'sungguh', 'yakin', 'jalan']"
"af003211-18de-415b-b339-d1bbc59e3ab9","Mau balas pesan jadi terkendala karena aplikasi meminta pembaharuan. Setelah itu proses pengInstalan yang memakan waktu lama","1.0","mau balas pesan jadi terkendala karena aplikasi meminta pembaharuan. setelah itu proses penginstalan yang memakan waktu lama","mau balas pesan jadi terkendala karena aplikasi meminta pembaharuan  setelah itu proses penginstalan yang memakan waktu lama","['mau', 'balas', 'pesan', 'jadi', 'terkendala', 'karena', 'aplikasi', 'meminta', 'pembaharuan', 'setelah', 'itu', 'proses', 'penginstalan', 'yang', 'memakan', 'waktu', 'lama']","mau balas pesan jadi terkendala karena aplikasi meminta pembaharuan setelah itu proses penginstalan yang memakan waktu lama","balas pesan terkendala aplikasi pembaharuan proses penginstalan memakan waktu","balas pesan kendala aplikasi baharu proses penginstalan makan waktu","['balas', 'pesan', 'kendala', 'aplikasi', 'baharu', 'proses', 'penginstalan', 'makan', 'waktu']"
"1f923dd1-0d70-438b-a6f9-757deddc1ad7","Kurang lancar komandan kalo bisa di lancarkan supaya mudah","1.0","kurang lancar komandan kalo bisa di lancarkan supaya mudah","kurang lancar komandan kalo bisa di lancarkan supaya mudah","['kurang', 'lancar', 'komandan', 'kalo', 'bisa', 'di', 'lancarkan', 'supaya', 'mudah']","kurang lancar komandan kalo bisa di lancarkan supaya mudah","lancar komandan kalo lancarkan mudah","lancar komandan kalo lancar mudah","['lancar', 'komandan', 'kalo', 'lancar', 'mudah']"
"aea4c985-3bf4-4858-8d22-46e3f9db38c1","PARAHHHHH LAYANAN TINDAKAN DARI PIHAK CALL CENTER ,!!! TIDAK ADA SOLUSI ATAS KETIDAKNYAMANAN QTA SEBAGAI CUSTOMER DIRUGIKAN ATAS PAKET GRAB EXPRESS YG KITA BELI !!! TAPI TIDAK BISA DI PAKAI !!! SUNGGUH KETERLALUAN !!! UNTUK MENYELESAIKAN SOLUSI AJA HARUS TLPN BERKALI KALI HABIZ PULSA BAHKAN TIDAK ADA SOLUSI !!! BNR BNR TIDAK SESUAI MOTO NY KALAU SERVIS MEREKA MEMUASKAN CUSTOMER , BAHKAN SELALU DI RUGIKAN KL SOAL PAKET GRAB EXPRESS 👎 BNR BNR BADDD BANGET ... !!!","1.0","parahhhhh layanan tindakan dari pihak call center ,!!! tidak ada solusi atas ketidaknyamanan qta sebagai customer dirugikan atas paket grab express yg kita beli !!! tapi tidak bisa di pakai !!! sungguh keterlaluan !!! untuk menyelesaikan solusi aja harus tlpn berkali kali habiz pulsa bahkan tidak ada solusi !!! bnr bnr tidak sesuai moto ny kalau servis mereka memuaskan customer , bahkan selalu di rugikan kl soal paket grab express 👎 bnr bnr baddd banget ... !!!","parahhhhh layanan tindakan dari pihak call center      tidak ada solusi atas ketidaknyamanan qta sebagai customer dirugikan atas paket grab express yg kita beli     tapi tidak bisa di pakai     sungguh keterlaluan     untuk menyelesaikan solusi aja harus tlpn berkali kali habiz pulsa bahkan tidak ada solusi     bnr bnr tidak sesuai moto ny kalau servis mereka memuaskan customer   bahkan selalu di rugikan kl soal paket grab express  bnr bnr baddd banget","['parahhhhh', 'layanan', 'tindakan', 'dari', 'pihak', 'call', 'center', 'tidak', 'ada', 'solusi', 'atas', 'ketidaknyamanan', 'qta', 'sebagai', 'customer', 'dirugikan', 'atas', 'paket', 'grab', 'express', 'yg', 'kita', 'beli', 'tapi', 'tidak', 'bisa', 'di', 'pakai', 'sungguh', 'keterlaluan', 'untuk', 'menyelesaikan', 'solusi', 'aja', 'harus', 'tlpn', 'berkali', 'kali', 'habiz', 'pulsa', 'bahkan', 'tidak', 'ada', 'solusi', 'bnr', 'bnr', 'tidak', 'sesuai', 'moto', 'ny', 'kalau', 'servis', 'mereka', 'memuaskan', 'customer', 'bahkan', 'selalu', 'di', 'rugikan', 'kl', 'soal', 'paket', 'grab', 'express', 'bnr', 'bnr', 'baddd', 'banget']","parahhhhh layanan tindakan dari pihak call center tidak ada solusi atas ketidaknyamanan kita sebagai customer dirugikan atas paket grab express yang kita beli tapi tidak bisa di pakai sungguh keterlaluan untuk menyelesaikan solusi saja harus tlpn berkali kali habiz pulsa bahkan tidak ada solusi benar benar tidak sesuai moto nya kalau servis mereka memuaskan customer bahkan selalu di rugikan kalo soal paket grab express benar benar baddd banget","parahhhhh layanan tindakan call center solusi ketidaknyamanan customer dirugikan paket grab express beli pakai sungguh menyelesaikan solusi tlpn berkali habiz pulsa solusi sesuai moto servis memuaskan customer rugikan kalo paket grab express baddd banget","parahhhhh layan tindak call center solusi ketidaknyamanan customer rugi paket grab express beli pakai sungguh selesai solusi tlpn kali habiz pulsa solusi sesuai moto servis muas customer rugi kalo paket grab express baddd banget","['parahhhhh', 'layan', 'tindak', 'call', 'center', 'solusi', 'ketidaknyamanan', 'customer', 'rugi', 'paket', 'grab', 'express', 'beli', 'pakai', 'sungguh', 'selesai', 'solusi', 'tlpn', 'kali', 'habiz', 'pulsa', 'solusi', 'sesuai', 'moto', 'servis', 'muas', 'customer', 'rugi', 'kalo', 'paket', 'grab', 'express', 'baddd', 'banget']"
