"reviewId","content","lowercased","cleaned","slang_handled","stopword_removed","stemmed","tokenized","score"
"2584e030-29ef-4239-8cee-57446731298a","Kenapa grab harus maksa update pas lagi order jadinya komunikasi sama drivernya jadi kacau","kenapa grab harus maksa update pas lagi order jadinya komunikasi sama drivernya jadi kacau","kenapa grab harus maksa update pas lagi order jadinya komunikasi sama drivernya jadi kacau","kenapa grab harus maksa update pas lagi order jadinya komunikasi sama drivernya jadi kacau","grab maksa update pas order jadinya komunikasi sama drivernya jadi kacau","grab maksa update pas order jadi komunikasi sama drivernya jadi kacau","['grab', 'maksa', 'update', 'pas', 'order', 'jadi', 'komunikasi', 'sama', 'drivernya', 'jadi', 'kacau']","1.0"
"a526db27-b8bd-4860-9e69-9f07e45b8024","Giliran lagi di butuhin ehh malah suruh update padahal udah di update parah emang","giliran lagi di butuhin ehh malah suruh update padahal udah di update parah emang","giliran lagi di butuhin ehh malah suruh update padahal udah di update parah emang","giliran lagi di butuhin eh malah suruh update padahal sudah di update parah memang","giliran butuhin eh malah suruh update padahal update parah memang","gilir butuhin eh malah suruh update padahal update parah memang","['gilir', 'butuhin', 'eh', 'malah', 'suruh', 'update', 'padahal', 'update', 'parah', 'memang']","1.0"
"af31e56a-8701-4322-b0f0-dc287cd8ea52","Aplikator terlalu memanjakan penumpang, kasihan mitra driver nya... Kl penumpang komplain selalu di tanggapi, kl driver yg komplain ke penumpang, management grab ga peduli. Ga adil lah","aplikator terlalu memanjakan penumpang, kasihan mitra driver nya... kl penumpang komplain selalu di tanggapi, kl driver yg komplain ke penumpang, management grab ga peduli. ga adil lah","aplikator terlalu memanjakan penumpang  kasihan mitra driver nya    kl penumpang komplain selalu di tanggapi  kl driver yg komplain ke penumpang  management grab ga peduli  ga adil lah","aplikator terlalu memanjakan penumpang kasihan mitra driver nya kalo penumpang komplain selalu di tanggapi kalo driver yang komplain ke penumpang management grab enggak peduli enggak adil lah","aplikator terlalu memanjakan penumpang kasihan mitra driver nya kalo penumpang komplain selalu tanggapi kalo driver komplain penumpang management grab enggak peduli enggak adil lah","aplikator terlalu manja tumpang kasihan mitra driver nya kalo tumpang komplain selalu tanggap kalo driver komplain tumpang management grab enggak peduli enggak adil lah","['aplikator', 'terlalu', 'manja', 'tumpang', 'kasihan', 'mitra', 'driver', 'nya', 'kalo', 'tumpang', 'komplain', 'selalu', 'tanggap', 'kalo', 'driver', 'komplain', 'tumpang', 'management', 'grab', 'enggak', 'peduli', 'enggak', 'adil', 'lah']","1.0"
"70a92a1c-a34c-4c07-afd8-71341ea8dda8","Aku batalkan pesan grab food karena setiap kali aku tentukan koordinat tempat pengantaran makanan, titiknya pindah sendiri. programmernya bodoh!!! Daripada capek jelasin ke driver lokasiku, mendingan aku pesan via gojek.","aku batalkan pesan grab food karena setiap kali aku tentukan koordinat tempat pengantaran makanan, titiknya pindah sendiri. programmernya bodoh!!! daripada capek jelasin ke driver lokasiku, mendingan aku pesan via gojek.","aku batalkan pesan grab food karena setiap kali aku tentukan koordinat tempat pengantaran makanan  titiknya pindah sendiri  programmernya bodoh    daripada capek jelasin ke driver lokasiku  mendingan aku pesan via gojek","aku batalkan pesan grab food karena setiap kali aku tentukan koordinat tempat pengantaran makanan titiknya pindah sendiri programmernya bodoh daripada capek jelasin ke driver lokasiku mendingan aku pesan via gojek","aku batalkan pesan grab food kali aku tentukan koordinat tempat pengantaran makanan titiknya pindah sendiri programmernya bodoh capek jelasin driver lokasiku mendingan aku pesan via gojek","aku batal pesan grab food kali aku tentu koordinat tempat antar makan titik pindah sendiri programmernya bodoh capek jelasin driver lokasi mending aku pesan via gojek","['aku', 'batal', 'pesan', 'grab', 'food', 'kali', 'aku', 'tentu', 'koordinat', 'tempat', 'antar', 'makan', 'titik', 'pindah', 'sendiri', 'programmernya', 'bodoh', 'capek', 'jelasin', 'driver', 'lokasi', 'mending', 'aku', 'pesan', 'via', 'gojek']","1.0"
"a7d9a030-feca-46f0-9445-ceed575a959a","Minta di perbaru mullu buang kuota gw ajjh","minta di perbaru mullu buang kuota gw ajjh","minta di perbaru mullu buang kuota gw ajjh","meminta di perbaru mullu buang kuota gue saja","meminta perbaru mullu buang kuota gue","minta baru mullu buang kuota gue","['minta', 'baru', 'mullu', 'buang', 'kuota', 'gue']","1.0"
"c313f92f-288f-4d40-8f80-6ce718c027e0","Jijik pakek grab.. 🤣😂 lebih mahal DARI GOJEK DAN YANG BARU... 😍😍😘😘😘 Chasbacknya nipu... 😂🤣😂😂 dak ada guna...","jijik pakek grab.. 🤣😂 lebih mahal dari gojek dan yang baru... 😍😍😘😘😘 chasbacknya nipu... 😂🤣😂😂 dak ada guna...","jijik pakek grab    lebih mahal dari gojek dan yang baru     chasbacknya nipu     dak ada guna","jijik pakai grab lebih mahal dari gojek dan yang baru chasbacknya nipu indak ada guna","jijik pakai grab lebih mahal gojek baru chasbacknya nipu indak","jijik pakai grab lebih mahal gojek baru chasbacknya nipu indak","['jijik', 'pakai', 'grab', 'lebih', 'mahal', 'gojek', 'baru', 'chasbacknya', 'nipu', 'indak']","1.0"
"9c35b4ab-f297-46ec-a42d-cf0005e3a6c5","aplikasi busuk ..gara2 driver minta cancel akun saya di bekukan mending pake gojeg banyak promo","aplikasi busuk ..gara2 driver minta cancel akun saya di bekukan mending pake gojeg banyak promo","aplikasi busuk   gara  driver minta cancel akun saya di bekukan mending pake gojeg banyak promo","aplikasi busuk gara driver meminta cancel akun saya di bekukan mending pakai gojeg banyak promo","aplikasi busuk gara driver meminta cancel akun bekukan mending pakai gojeg banyak promo","aplikasi busuk gara driver minta cancel akun beku mending pakai gojeg banyak promo","['aplikasi', 'busuk', 'gara', 'driver', 'minta', 'cancel', 'akun', 'beku', 'mending', 'pakai', 'gojeg', 'banyak', 'promo']","1.0"
"edcdb72a-6a73-4f2c-9423-7273f945c3bd","Mau pake promo aja ribet minta ampun","mau pake promo aja ribet minta ampun","mau pake promo aja ribet minta ampun","mau pakai promo saja ribet meminta ampun","mau pakai promo ribet meminta ampun","mau pakai promo ribet minta ampun","['mau', 'pakai', 'promo', 'ribet', 'minta', 'ampun']","1.0"
"655b2de5-8bb9-4d21-ba6b-9dc279914914","Kenapa aplikasi grab tidak bisa ke instal padahal ruang penyimpanan saya masih banyak","kenapa aplikasi grab tidak bisa ke instal padahal ruang penyimpanan saya masih banyak","kenapa aplikasi grab tidak bisa ke instal padahal ruang penyimpanan saya masih banyak","kenapa aplikasi grab tidak bisa ke instal padahal ruang penyimpanan saya masih banyak","aplikasi grab instal padahal ruang penyimpanan banyak","aplikasi grab instal padahal ruang simpan banyak","['aplikasi', 'grab', 'instal', 'padahal', 'ruang', 'simpan', 'banyak']","1.0"
"a7608dca-683f-4dec-9438-e68101bc65f5","banyak driver ngaco, mesen makanan lebih mahal daripada struk, bangsat!!!","banyak driver ngaco, mesen makanan lebih mahal daripada struk, bangsat!!!","banyak driver ngaco  mesen makanan lebih mahal daripada struk  bangsat","banyak driver mengaco mesen makanan lebih mahal daripada struk bangsat","banyak driver mengaco mesen makanan lebih mahal struk bangsat","banyak driver aco mesen makan lebih mahal struk bangsat","['banyak', 'driver', 'aco', 'mesen', 'makan', 'lebih', 'mahal', 'struk', 'bangsat']","1.0"
"944e47bc-55c8-465a-916d-7d76e83e21ac","Grab tidak menanggapi terus","grab tidak menanggapi terus","grab tidak menanggapi terus","grab tidak menanggapi terus","grab menanggapi terus","grab tanggap terus","['grab', 'tanggap', 'terus']","1.0"
"cdadd95c-861d-4971-85b7-ebe19c446e88","no good.....can't loading...","no good.....can't loading...","no good     can t loading","no good can t loading","no good can t loading","no good can t loading","['no', 'good', 'can', 't', 'loading']","1.0"
"8bbd2bce-5475-4302-881a-291d8d27a7bc","Kenapa grab nya error","kenapa grab nya error","kenapa grab nya error","kenapa grab nya error","grab nya error","grab nya error","['grab', 'nya', 'error']","1.0"
"12ea55d3-4989-481a-9ccf-a24820048c99","Harus maksa di perbaharui bngsd","harus maksa di perbaharui bngsd","harus maksa di perbaharui bngsd","harus maksa di perbaharui bngsd","maksa perbaharui bngsd","maksa baharu bngsd","['maksa', 'baharu', 'bngsd']","1.0"
"0c644d21-eedb-4189-9217-f4b13c56bc87","Aplikasi Grab ini yaa sudah tambah mahal gak pernah ada promo . Pdhal hampir sering pake aplikasi ini . Setiap hari nya tambah mahal , hari ini harganya segini besoknya 2 kali lipat . Tolong di benahi sedikit lah","aplikasi grab ini yaa sudah tambah mahal gak pernah ada promo . pdhal hampir sering pake aplikasi ini . setiap hari nya tambah mahal , hari ini harganya segini besoknya 2 kali lipat . tolong di benahi sedikit lah","aplikasi grab ini yaa sudah tambah mahal gak pernah ada promo   pdhal hampir sering pake aplikasi ini   setiap hari nya tambah mahal   hari ini harganya segini besoknya   kali lipat   tolong di benahi sedikit lah","aplikasi grab ini ya sudah tambah mahal enggak pernah ada promo padahal hampir sering pakai aplikasi ini setiap hari nya tambah mahal hari ini harganya segini besoknya kali lipat tolong di benahi sedikit lah","aplikasi grab tambah mahal enggak pernah promo padahal hampir sering pakai aplikasi hari nya tambah mahal hari harganya segini besoknya kali lipat benahi sedikit lah","aplikasi grab tambah mahal enggak pernah promo padahal hampir sering pakai aplikasi hari nya tambah mahal hari harga gin besok kali lipat benah sedikit lah","['aplikasi', 'grab', 'tambah', 'mahal', 'enggak', 'pernah', 'promo', 'padahal', 'hampir', 'sering', 'pakai', 'aplikasi', 'hari', 'nya', 'tambah', 'mahal', 'hari', 'harga', 'gin', 'besok', 'kali', 'lipat', 'benah', 'sedikit', 'lah']","1.0"
"ba217f5c-7dd2-40d0-a3c0-c51b6f460634","Saya kecewe sama aplikasi grab saya udah beli paket hemat eh baru dipake dua kali malah dibekukan akunnya,","saya kecewe sama aplikasi grab saya udah beli paket hemat eh baru dipake dua kali malah dibekukan akunnya,","saya kecewe sama aplikasi grab saya udah beli paket hemat eh baru dipake dua kali malah dibekukan akunnya","saya kecewe sama aplikasi grab saya sudah beli paket hemat eh baru dipakai dua kali malah dibekukan akunnya","kecewe sama aplikasi grab beli paket hemat eh baru dipakai kali malah dibekukan akunnya","kecewe sama aplikasi grab beli paket hemat eh baru pakai kali malah beku akun","['kecewe', 'sama', 'aplikasi', 'grab', 'beli', 'paket', 'hemat', 'eh', 'baru', 'pakai', 'kali', 'malah', 'beku', 'akun']","1.0"
"3e4a7561-6d92-4315-b791-88f7e4292326","grabe uda jadi accunt tae jgn didownload lagi ngabisin kouta aja..accunt gw ga bisa digunakan lagi..tai","grabe uda jadi accunt tae jgn didownload lagi ngabisin kouta aja..accunt gw ga bisa digunakan lagi..tai","grabe uda jadi accunt tae jgn didownload lagi ngabisin kouta aja  accunt gw ga bisa digunakan lagi  tai","grabe sudah jadi accunt tae jangan didownload lagi ngabisin kouta saja accunt gue enggak bisa digunakan lagi tahi","grabe jadi accunt tae jangan didownload ngabisin kouta accunt gue enggak digunakan tahi","grabe jadi accunt tae jangan didownload ngabisin kouta accunt gue enggak guna tahi","['grabe', 'jadi', 'accunt', 'tae', 'jangan', 'didownload', 'ngabisin', 'kouta', 'accunt', 'gue', 'enggak', 'guna', 'tahi']","1.0"
"8ceafdf5-4f54-42de-8796-7c8f26c4d728","PENGGUNA OVO TIDAK DILINDUNGI. Driver dapat melakukan penyelesaian order grab food tanpa harus menemui costumer. Nomer pesanan ADR-13366392-8-046 driver terima order , driver sampai di restoran, pesanan dimasukkan, pesanan diterima kemudian di antar saya sudah Tunggu di titik penjemputan, posisi driver tidak jalan dari restoran agak lama kemudian tiba-tiba ada konfirmasi pesanan sudah diterima dan kemudian pesanan selesai.LAHSAYA SAMASEKALI GAK KETEMU driver,pesanan udah selesai gitu aja.KAMPRET","pengguna ovo tidak dilindungi. driver dapat melakukan penyelesaian order grab food tanpa harus menemui costumer. nomer pesanan adr-13366392-8-046 driver terima order , driver sampai di restoran, pesanan dimasukkan, pesanan diterima kemudian di antar saya sudah tunggu di titik penjemputan, posisi driver tidak jalan dari restoran agak lama kemudian tiba-tiba ada konfirmasi pesanan sudah diterima dan kemudian pesanan selesai.lahsaya samasekali gak ketemu driver,pesanan udah selesai gitu aja.kampret","pengguna ovo tidak dilindungi  driver dapat melakukan penyelesaian order grab food tanpa harus menemui costumer  nomer pesanan adr                driver terima order   driver sampai di restoran  pesanan dimasukkan  pesanan diterima kemudian di antar saya sudah tunggu di titik penjemputan  posisi driver tidak jalan dari restoran agak lama kemudian tiba tiba ada konfirmasi pesanan sudah diterima dan kemudian pesanan selesai lahsaya samasekali gak ketemu driver pesanan udah selesai gitu aja kampret","pengguna ovo tidak dilindungi driver dapat melakukan penyelesaian order grab food tanpa harus menemui costumer nomer pesanan adr driver terima order driver sampai di restoran pesanan dimasukkan pesanan diterima kemudian di antar saya sudah tunggu di titik penjemputan posisi driver tidak jalan dari restoran agak lama kemudian tiba tiba ada konfirmasi pesanan sudah diterima dan kemudian pesanan selesai lahsaya samasekali enggak ketemu driver pesanan sudah selesai begitu saja kampret","pengguna ovo dilindungi driver melakukan penyelesaian order grab food menemui costumer nomer pesanan adr driver terima order driver restoran pesanan dimasukkan pesanan diterima kemudian antar tunggu titik penjemputan posisi driver jalan restoran lama kemudian tiba tiba konfirmasi pesanan diterima kemudian pesanan selesai lahsaya samasekali enggak ketemu driver pesanan selesai kampret","guna ovo lindung driver laku selesai order grab food temu costumer nomer pesan adr driver terima order driver restoran pesan masuk pesan terima kemudian antar tunggu titik jemput posisi driver jalan restoran lama kemudian tiba tiba konfirmasi pesan terima kemudian pesan selesai lahsaya samasekali enggak ketemu driver pesan selesai kampret","['guna', 'ovo', 'lindung', 'driver', 'laku', 'selesai', 'order', 'grab', 'food', 'temu', 'costumer', 'nomer', 'pesan', 'adr', 'driver', 'terima', 'order', 'driver', 'restoran', 'pesan', 'masuk', 'pesan', 'terima', 'kemudian', 'antar', 'tunggu', 'titik', 'jemput', 'posisi', 'driver', 'jalan', 'restoran', 'lama', 'kemudian', 'tiba', 'tiba', 'konfirmasi', 'pesan', 'terima', 'kemudian', 'pesan', 'selesai', 'lahsaya', 'samasekali', 'enggak', 'ketemu', 'driver', 'pesan', 'selesai', 'kampret']","1.0"
"db75a0d5-9eea-422d-a4a3-42c7c81826a5","Saya sangat kecewa dengan pihak grab, kenapa langkah untuk mendaftar menjadi seorang grab bike sangat di persulit padahal semua persyaratan saya sudah lengkap tidak satupun ada yg salah, saya sudah ikuti semua aturan persyaratan nya nun langkah saya menjadi seorang grab bike harus di persulit,mohon responya kami masyarakat kecil yg ingin mencari nafkah","saya sangat kecewa dengan pihak grab, kenapa langkah untuk mendaftar menjadi seorang grab bike sangat di persulit padahal semua persyaratan saya sudah lengkap tidak satupun ada yg salah, saya sudah ikuti semua aturan persyaratan nya nun langkah saya menjadi seorang grab bike harus di persulit,mohon responya kami masyarakat kecil yg ingin mencari nafkah","saya sangat kecewa dengan pihak grab  kenapa langkah untuk mendaftar menjadi seorang grab bike sangat di persulit padahal semua persyaratan saya sudah lengkap tidak satupun ada yg salah  saya sudah ikuti semua aturan persyaratan nya nun langkah saya menjadi seorang grab bike harus di persulit mohon responya kami masyarakat kecil yg ingin mencari nafkah","saya sangat kecewa dengan pihak grab kenapa langkah untuk mendaftar menjadi seorang grab bike sangat di persulit padahal semua persyaratan saya sudah lengkap tidak satupun ada yang salah saya sudah ikuti semua aturan persyaratan nya nun langkah saya menjadi seorang grab bike harus di persulit mohon responya kami masyarakat kecil yang ingin mencari nafkah","sangat kecewa pihak grab langkah mendaftar menjadi seorang grab bike sangat persulit padahal semua persyaratan lengkap satupun salah ikuti semua aturan persyaratan nya nun langkah menjadi seorang grab bike persulit mohon responya masyarakat kecil mencari nafkah","sangat kecewa pihak grab langkah daftar jadi orang grab bike sangat sulit padahal semua syarat lengkap satu salah ikut semua atur syarat nya nun langkah jadi orang grab bike sulit mohon responya masyarakat kecil cari nafkah","['sangat', 'kecewa', 'pihak', 'grab', 'langkah', 'daftar', 'jadi', 'orang', 'grab', 'bike', 'sangat', 'sulit', 'padahal', 'semua', 'syarat', 'lengkap', 'satu', 'salah', 'ikut', 'semua', 'atur', 'syarat', 'nya', 'nun', 'langkah', 'jadi', 'orang', 'grab', 'bike', 'sulit', 'mohon', 'responya', 'masyarakat', 'kecil', 'cari', 'nafkah']","1.0"
"ac448ad4-4b48-4b2f-ab58-ecb37ad1104a","Baru mw nyoba aplikasi crab nih.","baru mw nyoba aplikasi crab nih.","baru mw nyoba aplikasi crab nih","baru mau mencoba aplikasi crab nih","baru mau mencoba aplikasi crab nih","baru mau coba aplikasi crab nih","['baru', 'mau', 'coba', 'aplikasi', 'crab', 'nih']","1.0"
"bd4b4834-f09f-45ec-98f7-2773edd1735d","Dari kemaren perbarui terus","dari kemaren perbarui terus","dari kemaren perbarui terus","dari kemarin perbarui terus","kemarin perbarui terus","kemarin baru terus","['kemarin', 'baru', 'terus']","1.0"
"b6edbd93-2220-4d0c-a60c-ca2b8c5fa34d","Saya mau daftar jadi mitra grabfood, malah di cuekin sama admin nya . Grab wilayah parepare-sulsel .","saya mau daftar jadi mitra grabfood, malah di cuekin sama admin nya . grab wilayah parepare-sulsel .","saya mau daftar jadi mitra grabfood  malah di cuekin sama admin nya   grab wilayah parepare sulsel","saya mau daftar jadi mitra grabfood malah di cuekin sama admin nya grab wilayah parepare sulsel","mau daftar jadi mitra grabfood malah cuekin sama admin nya grab wilayah parepare sulsel","mau daftar jadi mitra grabfood malah cuekin sama admin nya grab wilayah parepare sulsel","['mau', 'daftar', 'jadi', 'mitra', 'grabfood', 'malah', 'cuekin', 'sama', 'admin', 'nya', 'grab', 'wilayah', 'parepare', 'sulsel']","1.0"
"a449c83a-3051-492f-a383-4ae10c1e4da3","Apakah grab sudah ada sampai jawa tengah??","apakah grab sudah ada sampai jawa tengah??","apakah grab sudah ada sampai jawa tengah","apakah grab sudah ada sampai jawa tengah","grab jawa tengah","grab jawa tengah","['grab', 'jawa', 'tengah']","1.0"
"7bed3ab5-ae27-42f7-ba02-1b540dacae1e","Sorry aplikasi ny saya Uninstall Aplikasi makin lama ko makin gak bermutu Masa iy oder grab food lebih mahal ongkos grab nya ketimbang makanannya udah gitu jarak ny pun bukn ny jauh sangat Tambah lagi sistem top up di seven7 dh gak ada makin report aja Naik grab yg biasa ny murah tpi tiba² aja jadi mahal gila pdahal kondisi jalan pun lancar gk Times jem Parah abisss","sorry aplikasi ny saya uninstall aplikasi makin lama ko makin gak bermutu masa iy oder grab food lebih mahal ongkos grab nya ketimbang makanannya udah gitu jarak ny pun bukn ny jauh sangat tambah lagi sistem top up di seven7 dh gak ada makin report aja naik grab yg biasa ny murah tpi tiba² aja jadi mahal gila pdahal kondisi jalan pun lancar gk times jem parah abisss","sorry aplikasi ny saya uninstall aplikasi makin lama ko makin gak bermutu masa iy oder grab food lebih mahal ongkos grab nya ketimbang makanannya udah gitu jarak ny pun bukn ny jauh sangat tambah lagi sistem top up di seven  dh gak ada makin report aja naik grab yg biasa ny murah tpi tiba² aja jadi mahal gila pdahal kondisi jalan pun lancar gk times jem parah abisss","sorry aplikasi nya saya uninstall aplikasi makin lama kok makin enggak bermutu masa iya oder grab food lebih mahal ongkos grab nya ketimbang makanannya sudah begitu jarak nya pun bukan nya jauh sangat tambah lagi sistem top up di seven dah enggak ada makin report saja naik grab yang biasa nya murah tapi tiba² saja jadi mahal gila padahal kondisi jalan pun lancar enggak times jem parah habis","sorry aplikasi nya uninstall aplikasi makin lama kok makin enggak bermutu masa iya oder grab food lebih mahal ongkos grab nya ketimbang makanannya jarak nya bukan nya jauh sangat tambah sistem top up seven dah enggak makin report naik grab biasa nya murah tiba² jadi mahal gila padahal kondisi jalan lancar enggak times jem parah habis","sorry aplikasi nya uninstall aplikasi makin lama kok makin enggak mutu masa iya oder grab food lebih mahal ongkos grab nya ketimbang makan jarak nya bukan nya jauh sangat tambah sistem top up seven dah enggak makin report naik grab biasa nya murah tiba jadi mahal gila padahal kondisi jalan lancar enggak times jem parah habis","['sorry', 'aplikasi', 'nya', 'uninstall', 'aplikasi', 'makin', 'lama', 'kok', 'makin', 'enggak', 'mutu', 'masa', 'iya', 'oder', 'grab', 'food', 'lebih', 'mahal', 'ongkos', 'grab', 'nya', 'ketimbang', 'makan', 'jarak', 'nya', 'bukan', 'nya', 'jauh', 'sangat', 'tambah', 'sistem', 'top', 'up', 'seven', 'dah', 'enggak', 'makin', 'report', 'naik', 'grab', 'biasa', 'nya', 'murah', 'tiba', 'jadi', 'mahal', 'gila', 'padahal', 'kondisi', 'jalan', 'lancar', 'enggak', 'times', 'jem', 'parah', 'habis']","1.0"
"ad2904c0-efdb-4363-9c35-886c13c62581","Sangat sangat mengecewakan grab","sangat sangat mengecewakan grab","sangat sangat mengecewakan grab","sangat sangat mengecewakan grab","sangat sangat mengecewakan grab","sangat sangat kecewa grab","['sangat', 'sangat', 'kecewa', 'grab']","1.0"
"422d382f-1761-4f21-af53-b04fffc5fb81","Maafcya bpk yg punya aplikasi grab promo grab semkn banyak tapi ngk bisa digunain buat orang kecewa aja klo ngk niat ngasih promo ya gaush 😈😠","maafcya bpk yg punya aplikasi grab promo grab semkn banyak tapi ngk bisa digunain buat orang kecewa aja klo ngk niat ngasih promo ya gaush 😈😠","maafcya bpk yg punya aplikasi grab promo grab semkn banyak tapi ngk bisa digunain buat orang kecewa aja klo ngk niat ngasih promo ya gaush","maafcya bpk yang punya aplikasi grab promo grab semkn banyak tapi enggak bisa digunain buat orang kecewa saja kalo enggak niat mengasih promo ya gaush","maafcya bpk punya aplikasi grab promo grab semkn banyak enggak digunain buat orang kecewa kalo enggak niat mengasih promo gaush","maafcya bpk punya aplikasi grab promo grab semkn banyak enggak digunain buat orang kecewa kalo enggak niat asih promo gaush","['maafcya', 'bpk', 'punya', 'aplikasi', 'grab', 'promo', 'grab', 'semkn', 'banyak', 'enggak', 'digunain', 'buat', 'orang', 'kecewa', 'kalo', 'enggak', 'niat', 'asih', 'promo', 'gaush']","1.0"
"5e7e2ace-2721-4b69-908b-2b41e5162256","Kenapa tiba2 di tangguhkan akun saya aneh banget ya,mending saya pindah akun sebelah ,saya sudah 2 kali seperti ini ,lama2 bikin kesel","kenapa tiba2 di tangguhkan akun saya aneh banget ya,mending saya pindah akun sebelah ,saya sudah 2 kali seperti ini ,lama2 bikin kesel","kenapa tiba  di tangguhkan akun saya aneh banget ya mending saya pindah akun sebelah  saya sudah   kali seperti ini  lama  bikin kesel","kenapa tiba di tangguhkan akun saya aneh banget ya mending saya pindah akun sebelah saya sudah kali seperti ini lama bikin kesel","tiba tangguhkan akun aneh banget mending pindah akun sebelah kali lama bikin kesel","tiba tangguh akun aneh banget mending pindah akun belah kali lama bikin kesel","['tiba', 'tangguh', 'akun', 'aneh', 'banget', 'mending', 'pindah', 'akun', 'belah', 'kali', 'lama', 'bikin', 'kesel']","1.0"
"73d0db24-6ba3-458e-a49c-6e73d6f3c5b8","Habis update malah jadi sering error gak bisa buka aplikasi","habis update malah jadi sering error gak bisa buka aplikasi","habis update malah jadi sering error gak bisa buka aplikasi","habis update malah jadi sering error enggak bisa buka aplikasi","habis update malah jadi sering error enggak buka aplikasi","habis update malah jadi sering error enggak buka aplikasi","['habis', 'update', 'malah', 'jadi', 'sering', 'error', 'enggak', 'buka', 'aplikasi']","1.0"
"082996fd-60dc-415f-9aab-092494b1a31b","Semakin lama semakin mahal, biasanya dri st pasar minggu ke kampus paling mahal cuma 10k sekarang 21k","semakin lama semakin mahal, biasanya dri st pasar minggu ke kampus paling mahal cuma 10k sekarang 21k","semakin lama semakin mahal  biasanya dri st pasar minggu ke kampus paling mahal cuma   k sekarang   k","semakin lama semakin mahal biasanya dari st pasar minggu ke kampus paling mahal cuma ke sekarang ke","semakin lama semakin mahal biasanya st pasar minggu kampus paling mahal cuma sekarang","makin lama makin mahal biasa st pasar minggu kampus paling mahal cuma sekarang","['makin', 'lama', 'makin', 'mahal', 'biasa', 'st', 'pasar', 'minggu', 'kampus', 'paling', 'mahal', 'cuma', 'sekarang']","1.0"
"870a6a66-a10b-40bc-a3b4-c5ebbe27ac69","Setelah banyak baca ulasan ulasan app grab Coustamer/penumpang di playstore ternyata banyak.. .. .. Banyak banget kekecewaan yang mereka alami...... Begitu juga saya baca"" Ulasan di app grab driver pun seperti itu.. .. .. .. . Semua kecewa Jadi siapa yang di untungkan yaaa.. . !! ? ?? ? ? Jadi malessss jadi Coustamer/pengguna grab apalagi driver cuman jadi kudanya doang Ternyata","setelah banyak baca ulasan ulasan app grab coustamer/penumpang di playstore ternyata banyak.. .. .. banyak banget kekecewaan yang mereka alami...... begitu juga saya baca"" ulasan di app grab driver pun seperti itu.. .. .. .. . semua kecewa jadi siapa yang di untungkan yaaa.. . !! ? ?? ? ? jadi malessss jadi coustamer/pengguna grab apalagi driver cuman jadi kudanya doang ternyata","setelah banyak baca ulasan ulasan app grab coustamer penumpang di playstore ternyata banyak         banyak banget kekecewaan yang mereka alami       begitu juga saya baca  ulasan di app grab driver pun seperti itu              semua kecewa jadi siapa yang di untungkan yaaa                 jadi malessss jadi coustamer pengguna grab apalagi driver cuman jadi kudanya doang ternyata","setelah banyak baca ulasan ulasan app grab coustamer penumpang di playstore ternyata banyak banyak banget kekecewaan yang mereka alami begitu juga saya baca ulasan di app grab driver pun seperti itu semua kecewa jadi siapa yang di untungkan ya jadi malessss jadi coustamer pengguna grab apalagi driver cuman jadi kudanya doang ternyata","banyak baca ulasan ulasan app grab coustamer penumpang playstore ternyata banyak banyak banget kekecewaan alami baca ulasan app grab driver semua kecewa jadi siapa untungkan jadi malessss jadi coustamer pengguna grab driver cuman jadi kudanya doang ternyata","banyak baca ulas ulas app grab coustamer tumpang playstore nyata banyak banyak banget kecewa alami baca ulas app grab driver semua kecewa jadi siapa untung jadi malessss jadi coustamer guna grab driver cuman jadi kuda doang nyata","['banyak', 'baca', 'ulas', 'ulas', 'app', 'grab', 'coustamer', 'tumpang', 'playstore', 'nyata', 'banyak', 'banyak', 'banget', 'kecewa', 'alami', 'baca', 'ulas', 'app', 'grab', 'driver', 'semua', 'kecewa', 'jadi', 'siapa', 'untung', 'jadi', 'malessss', 'jadi', 'coustamer', 'guna', 'grab', 'driver', 'cuman', 'jadi', 'kuda', 'doang', 'nyata']","1.0"
"6bdcbb18-55b2-41c3-adb4-fda50e7247c7","Disuruh update maksa banget","disuruh update maksa banget","disuruh update maksa banget","disuruh update maksa banget","disuruh update maksa banget","suruh update maksa banget","['suruh', 'update', 'maksa', 'banget']","1.0"
